episode_id,agent,player,won,n_steps,archetype
84908687,WinDecks,0,0,120,Mega Starmie ex
84908687,ごんさくよねきち,1,1,120,Marnie's Grimmsnarl ex
84908693,mitomeat823,0,0,117,Mega Lucario ex
84908693,OsElCoUn,1,1,117,Fezandipiti ex
84908696,WinDecks,0,0,135,Mega Starmie ex
84908696,junlee789,1,1,135,Marnie's Grimmsnarl ex
84908698,MPGaming,0,1,130,Mega Kangaskhan ex
84908698,zoroark190,1,0,130,Mega Kangaskhan ex
84908704,WinDecks,0,1,103,Mega Starmie ex
84908704,ShumpeiNomura,1,0,103,Archaludon ex
84908705,kawachi,0,0,174,Fezandipiti ex
84908705,于笑非lilishyxf,1,1,174,Mega Lucario ex
84908708,iwashi,0,0,178,Marnie's Grimmsnarl ex
84908708,mitomeat823,1,1,178,Mega Lucario ex
84908710,kawachi,0,0,150,Fezandipiti ex
84908710,MPGaming,1,1,150,Mega Kangaskhan ex
84908712,LiamK,0,1,107,Teal Mask Ogerpon ex
84908712,ShumpeiNomura,1,0,107,Archaludon ex
84908721,やる気元気ミワハルキ,0,1,189,Mega Lucario ex
84908721,aaa,1,0,189,Fezandipiti ex
84909206,Majkel1337,0,0,246,Dudunsparce
84909206,Michael Long,1,1,246,Fezandipiti ex
84909209,bono,0,0,154,Mega Kangaskhan ex
84909209,nasuo445,1,1,154,Cynthia's Garchomp ex
84909216,5.5,0,0,202,Alakazam
84909216,nasuo445,1,1,202,Cynthia's Garchomp ex
84909217,LiamK,0,0,76,Cornerstone Mask Ogerpon ex
84909217,WinDecks,1,1,76,Mega Starmie ex
84909221,capbloo,0,0,299,Alakazam
84909221,LiamK,1,1,299,Cornerstone Mask Ogerpon ex
84909222,Pokkén,0,0,234,Mega Starmie ex
84909222,kazuki0123,1,1,234,Marnie's Grimmsnarl ex
84909225,Raihan Ramadistra,0,1,177,Mega Kangaskhan ex
84909225,junlee789,1,0,177,Marnie's Grimmsnarl ex
84909226,Yudai Ueno,0,0,224,Marnie's Grimmsnarl ex
84909226,ごんさくよねきち,1,1,224,Marnie's Grimmsnarl ex
84909227,zoroark190,0,0,130,Mega Kangaskhan ex
84909227,Yudai Ueno,1,1,130,Marnie's Grimmsnarl ex
84909228,bono,0,1,192,Mega Kangaskhan ex
84909228,渡邊征央,1,0,192,Marnie's Grimmsnarl ex
84909236,MR.h,0,0,71,Crustle
84909236,LiamK,1,1,71,Teal Mask Ogerpon ex
84909239,bono,0,0,188,Fezandipiti ex
84909239,Majkel1337,1,1,188,Marnie's Grimmsnarl ex
84909240,wally0593,0,1,166,Dudunsparce
84909240,bono,1,0,166,Fezandipiti ex
84909242,kuromoka,0,1,131,Cynthia's Garchomp ex
84909242,やる気元気ミワハルキ,1,0,131,Mega Lucario ex
84909244,Akira-Ninth,0,0,211,Mega Lucario ex
84909244,iwashi,1,1,211,Marnie's Grimmsnarl ex
84909248,Yushin Ito,0,1,73,Mega Starmie ex
84909248,Rmy,1,0,73,Dudunsparce
84909268,mitomeat823,0,1,166,Mega Lucario ex
84909268,tw_shin,1,0,166,Marnie's Grimmsnarl ex
84909293,WinDecks,0,1,92,Mega Starmie ex
84909293,kuromoka,1,0,92,Cynthia's Garchomp ex
84909782,Yushin Ito,0,1,79,Marnie's Grimmsnarl ex
84909782,Rafael G,1,0,79,Crustle
84909783,Majkel1337,0,1,27,Dudunsparce
84909783,Raihan Ramadistra,1,0,27,Mega Kangaskhan ex
84909785,nasuo445,0,1,127,Cynthia's Garchomp ex
84909785,ごんさくよねきち,1,0,127,Marnie's Grimmsnarl ex
84909789,yamy893,0,0,98,Chandelure
84909789,Michael Long,1,1,98,Fezandipiti ex
84909790,nasuo445,0,0,191,Cynthia's Garchomp ex
84909790,bono,1,1,191,Fezandipiti ex
84909791,bono,0,1,126,Mega Kangaskhan ex
84909791,Yushin Ito,1,0,126,Mega Starmie ex
84909792,LiamK,0,1,166,Cornerstone Mask Ogerpon ex
84909792,Majkel1337,1,0,166,Marnie's Grimmsnarl ex
84909794,capbloo,0,0,52,Alakazam
84909794,tw_shin,1,1,52,Marnie's Grimmsnarl ex
84909796,Raihan Ramadistra,0,1,136,Mega Kangaskhan ex
84909796,Xander,1,0,136,Archaludon ex
84909799,ごんさくよねきち,0,1,176,Marnie's Grimmsnarl ex
84909799,OsElCoUn,1,0,176,Fezandipiti ex
84909803,Majkel1337,0,0,169,Marnie's Grimmsnarl ex
84909803,junlee789,1,1,169,Marnie's Grimmsnarl ex
84909806,bono,0,1,129,Mega Kangaskhan ex
84909806,OsElCoUn,1,0,129,Fezandipiti ex
84909807,Rmy,0,1,124,Dudunsparce
84909807,zoroark190,1,0,124,Mega Kangaskhan ex
84909809,ZETADIVISION,0,1,161,Dragapult ex
84909809,やる気元気ミワハルキ,1,0,161,Mega Lucario ex
84909810,zoroark190,0,1,86,Mega Kangaskhan ex
84909810,WinDecks,1,0,86,Mega Starmie ex
84909812,aaa,0,1,86,Fezandipiti ex
84909812,tw_shin,1,0,86,Marnie's Grimmsnarl ex
84909820,zoroark190,0,0,166,Mega Kangaskhan ex
84909820,Bata09,1,1,166,Cynthia's Garchomp ex
84909823,MPGaming,0,1,82,Mega Kangaskhan ex
84909823,iwashi,1,0,82,Marnie's Grimmsnarl ex
84909837,Xander,0,1,89,Archaludon ex
84909837,OsElCoUn,1,0,89,Fezandipiti ex
84909846,Dũng Đỗ,0,1,165,Mega Kangaskhan ex
84909846,bono,1,0,165,Mega Kangaskhan ex
84909860,LiamK,0,1,85,Teal Mask Ogerpon ex
84909860,Eduardo Rocha de Andrade,1,0,85,Marnie's Grimmsnarl ex
84910276,LiamK,0,1,160,Cornerstone Mask Ogerpon ex
84910276,iwashi,1,0,160,Marnie's Grimmsnarl ex
84910277,kazuki0123,0,0,164,Marnie's Grimmsnarl ex
84910277,Raihan Ramadistra,1,1,164,Mega Kangaskhan ex
84910359,渡邊征央,0,1,185,Marnie's Grimmsnarl ex
84910359,Majkel1337,1,0,185,Dudunsparce
84910360,bono,0,1,195,Mega Kangaskhan ex
84910360,Yushin Ito,1,0,195,Marnie's Grimmsnarl ex
84910362,Yushin Ito,0,0,136,Mega Starmie ex
84910362,nasuo445,1,1,136,Cynthia's Garchomp ex
84910366,Michael Long,0,0,186,Fezandipiti ex
84910366,aaa,1,1,186,Fezandipiti ex
84910368,Yushin Ito,0,1,114,Mega Starmie ex
84910368,aaa,1,0,114,Fezandipiti ex
84910369,Xander,0,1,143,Archaludon ex
84910369,nasuo445,1,0,143,Cynthia's Garchomp ex
84910373,kazuki0123,0,1,208,Marnie's Grimmsnarl ex
84910373,213tubo,1,0,208,Fezandipiti ex
84910379,Banjo,0,0,108,Mega Starmie ex
84910379,aaa,1,1,108,Fezandipiti ex
84910380,5.5,0,0,155,Alakazam
84910380,zoroark190,1,1,155,Mega Kangaskhan ex
84910381,aaa,0,0,149,Fezandipiti ex
84910381,mitomeat823,1,1,149,Mega Lucario ex
84910384,やる気元気ミワハルキ,0,0,140,Mega Lucario ex
84910384,Banjo,1,1,140,Mega Starmie ex
84910385,Majkel1337,0,0,139,Marnie's Grimmsnarl ex
84910385,Rmy,1,1,139,Dudunsparce
84910392,wally0593,0,0,338,Dudunsparce
84910392,kashiwashira,1,1,338,Team Rocket's Mewtwo ex
84910397,Raihan Ramadistra,0,1,151,Mega Kangaskhan ex
84910397,Akira-Ninth,1,0,151,Mega Lucario ex
84910403,MPGaming,0,1,182,Mega Kangaskhan ex
84910403,wally0593,1,0,182,Dudunsparce
84910404,fujiborozoukin,0,1,180,Mega Lucario ex
84910404,aaa,1,0,180,Fezandipiti ex
84910406,Bata09,0,0,192,Cynthia's Garchomp ex
84910406,bono,1,1,192,Mega Kangaskhan ex
84910422,于笑非lilishyxf,0,0,192,Mega Lucario ex
84910422,iwashi,1,1,192,Marnie's Grimmsnarl ex
84910433,Majkel1337,0,1,149,Marnie's Grimmsnarl ex
84910433,Ajishio,1,0,149,Alakazam
84910436,Marshall Maximizer,0,1,106,Yveltal
84910436,mitomeat823,1,0,106,Mega Lucario ex
84910600,capbloo,0,0,135,Alakazam
84910600,WinDecks,1,1,135,Mega Starmie ex
84910908,Yushin Ito,0,0,145,Marnie's Grimmsnarl ex
84910908,nasuo445,1,1,145,Cynthia's Garchomp ex
84910910,Majkel1337,0,1,126,Dudunsparce
84910910,ごんさくよねきち,1,0,126,Marnie's Grimmsnarl ex
84910911,zoroark190,0,0,133,Mega Kangaskhan ex
84910911,nasuo445,1,1,133,Cynthia's Garchomp ex
84910914,Michael Long,0,1,149,Fezandipiti ex
84910914,Kento Umeda,1,0,149,Dudunsparce
84910916,Raihan Ramadistra,0,0,76,Mega Kangaskhan ex
84910916,Yushin Ito,1,1,76,Mega Starmie ex
84910917,Shota Hirao,0,1,123,Marnie's Grimmsnarl ex
84910917,nasuo445,1,0,123,Cynthia's Garchomp ex
84910918,The Debauchery Tea Party,0,0,123,Marnie's Grimmsnarl ex
84910918,Raihan Ramadistra,1,1,123,Mega Kangaskhan ex
84910920,kashiwashira,0,0,171,Team Rocket's Mewtwo ex
84910920,kazuki0123,1,1,171,Marnie's Grimmsnarl ex
84910924,capbloo,0,1,84,Alakazam
84910924,Banjo,1,0,84,Mega Starmie ex
84910925,bono,0,1,203,Mega Kangaskhan ex
84910925,渡邊征央,1,0,203,Marnie's Grimmsnarl ex
84910927,ごんさくよねきち,0,0,132,Marnie's Grimmsnarl ex
84910927,THIRD PTCG Club,1,1,132,Fezandipiti ex
84910928,mitomeat823,0,1,122,Mega Lucario ex
84910928,WinDecks,1,0,122,Mega Starmie ex
84910929,LiamK,0,1,109,Teal Mask Ogerpon ex
84910929,hirune924,1,0,109,Marnie's Grimmsnarl ex
84910930,ShumpeiNomura,0,0,130,Archaludon ex
84910930,WinDecks,1,1,130,Mega Starmie ex
84910931,やる気元気ミワハルキ,0,0,119,Mega Lucario ex
84910931,Majkel1337,1,1,119,Marnie's Grimmsnarl ex
84910932,やる気元気ミワハルキ,0,1,182,Mega Lucario ex
84910932,aaa,1,0,182,Fezandipiti ex
84910935,ShumpeiNomura,0,0,134,Archaludon ex
84910935,WinDecks,1,1,134,Mega Starmie ex
84910939,v0m0v,0,1,168,Crustle
84910939,fujiborozoukin,1,0,168,Mega Lucario ex
84910941,junlee789,0,1,234,Marnie's Grimmsnarl ex
84910941,ZETADIVISION,1,0,234,Dragapult ex
84910944,于笑非lilishyxf,0,1,135,Mega Lucario ex
84910944,bono,1,0,135,Fezandipiti ex
84910947,Majkel1337,0,0,185,Dudunsparce
84910947,于笑非lilishyxf,1,1,185,Mega Lucario ex
84910949,wkonishi,0,0,322,Dudunsparce
84910949,Raihan Ramadistra,1,1,322,Mega Kangaskhan ex
84910952,wally0593,0,0,261,Dudunsparce
84910952,capbloo,1,1,261,Alakazam
84910955,ShumpeiNomura,0,1,96,Archaludon ex
84910955,LiamK,1,0,96,Cornerstone Mask Ogerpon ex
84911459,mitomeat823,0,0,140,Mega Lucario ex
84911459,nasuo445,1,1,140,Cynthia's Garchomp ex
84911461,Yushin Ito,0,1,122,Marnie's Grimmsnarl ex
84911461,ZETADIVISION,1,0,122,Dragapult ex
84911462,nasuo445,0,0,121,Cynthia's Garchomp ex
84911462,Majkel1337,1,1,121,Dudunsparce
84911463,Michael Long,0,1,91,Fezandipiti ex
84911463,Gyoukou,1,0,91,Mega Lucario ex
84911466,Raihan Ramadistra,0,0,175,Mega Kangaskhan ex
84911466,capbloo,1,1,175,Alakazam
84911467,LiamK,0,1,142,Cornerstone Mask Ogerpon ex
84911467,OsElCoUn,1,0,142,Fezandipiti ex
84911468,Yushin Ito,0,1,80,Mega Starmie ex
84911468,wkonishi,1,0,80,Dudunsparce
84911469,kazuki0123,0,0,177,Marnie's Grimmsnarl ex
84911469,于笑非lilishyxf,1,1,177,Mega Lucario ex
84911470,bono,0,0,106,Mega Kangaskhan ex
84911470,Niche,1,1,106,Archaludon ex
84911475,WinDecks,0,0,136,Mega Starmie ex
84911475,mitomeat823,1,1,136,Mega Lucario ex
84911478,fujiborozoukin,0,0,157,Mega Lucario ex
84911478,LiamK,1,1,157,Teal Mask Ogerpon ex
84911479,Majkel1337,0,0,209,Marnie's Grimmsnarl ex
84911479,junlee789,1,1,209,Marnie's Grimmsnarl ex
84911481,ごんさくよねきち,0,1,167,Marnie's Grimmsnarl ex
84911481,OsElCoUn,1,0,167,Fezandipiti ex
84911483,THIRD PTCG Club,0,0,35,Fezandipiti ex
84911483,aaa,1,1,35,Fezandipiti ex
84911488,Rmy,0,1,104,Dudunsparce
84911488,MPGaming,1,0,104,Mega Kangaskhan ex
84911499,bono,0,0,158,Fezandipiti ex
84911499,LiamK,1,1,158,Cornerstone Mask Ogerpon ex
84911501,v0m0v,0,1,282,Crustle
84911501,Majkel1337,1,0,282,Marnie's Grimmsnarl ex
84911510,MPGaming,0,0,41,Mega Kangaskhan ex
84911510,THIRD PTCG Club,1,1,41,Fezandipiti ex
84911511,iwashi,0,0,168,Marnie's Grimmsnarl ex
84911511,junlee789,1,1,168,Marnie's Grimmsnarl ex
84911513,Michael Long,0,0,237,Fezandipiti ex
84911513,Bata09,1,1,237,Cynthia's Garchomp ex
84911516,Akira-Ninth,0,1,138,Mega Lucario ex
84911516,MPGaming,1,0,138,Mega Kangaskhan ex
84911554,ZETADIVISION,0,0,136,Dragapult ex
84911554,Raihan Ramadistra,1,1,136,Mega Kangaskhan ex
84912022,Raihan Ramadistra,0,1,101,Mega Kangaskhan ex
84912022,LiamK,1,0,101,Cornerstone Mask Ogerpon ex
84912024,kashiwashira,0,1,165,Team Rocket's Mewtwo ex
84912024,Michael Long,1,0,165,Fezandipiti ex
84912027,LiamK,0,0,98,Cornerstone Mask Ogerpon ex
84912027,Majkel1337,1,1,98,Dudunsparce
84912029,tw_shin,0,1,132,Marnie's Grimmsnarl ex
84912029,Yushin Ito,1,0,132,Mega Starmie ex
84912030,capbloo,0,1,180,Alakazam
84912030,nasuo445,1,0,180,Cynthia's Garchomp ex
84912034,Yushin Ito,0,0,231,Marnie's Grimmsnarl ex
84912034,LiamK,1,1,231,Cornerstone Mask Ogerpon ex
84912036,aaa,0,1,75,Fezandipiti ex
84912036,Raihan Ramadistra,1,0,75,Mega Kangaskhan ex
84912038,nasuo445,0,1,161,Cynthia's Garchomp ex
84912038,Hase2727,1,0,161,Mega Kangaskhan ex
84912039,capbloo,0,0,169,Alakazam
84912039,Majkel1337,1,1,169,Marnie's Grimmsnarl ex
84912041,iwashi,0,0,191,Marnie's Grimmsnarl ex
84912041,bono,1,1,191,Mega Kangaskhan ex
84912043,kazuki0123,0,1,154,Marnie's Grimmsnarl ex
84912043,WinDecks,1,0,154,Mega Starmie ex
84912044,mitomeat823,0,1,184,Mega Lucario ex
84912044,Rmy,1,0,184,Dudunsparce
84912050,やる気元気ミワハルキ,0,1,160,Mega Lucario ex
84912050,capbloo,1,0,160,Alakazam
84912055,LiamK,0,1,122,Teal Mask Ogerpon ex
84912055,THIRD PTCG Club,1,0,122,Fezandipiti ex
84912062,v0m0v,0,1,181,Crustle
84912062,やる気元気ミワハルキ,1,0,181,Mega Lucario ex
84912064,bono,0,0,139,Mega Kangaskhan ex
84912064,Akira-Ninth,1,1,139,Mega Lucario ex
84912091,Majkel1337,0,1,260,Marnie's Grimmsnarl ex
84912091,MR.h,1,0,260,Crustle
84912570,Yushin Ito,0,1,218,Marnie's Grimmsnarl ex
84912570,LiamK,1,0,218,Cornerstone Mask Ogerpon ex
84912573,nasuo445,0,1,140,Cynthia's Garchomp ex
84912573,Yushin Ito,1,0,140,Marnie's Grimmsnarl ex
84912575,Majkel1337,0,1,119,Dudunsparce
84912575,bono,1,0,119,Fezandipiti ex
84912581,Yushin Ito,0,1,115,Mega Starmie ex
84912581,ゆとり,1,0,115,Cornerstone Mask Ogerpon ex
84912582,Michael Long,0,1,204,Fezandipiti ex
84912582,wally0593,1,0,204,Dudunsparce
84912583,LiamK,0,1,180,Cornerstone Mask Ogerpon ex
84912583,mitomeat823,1,0,180,Mega Lucario ex
84912587,Raihan Ramadistra,0,1,196,Mega Kangaskhan ex
84912587,Rmy,1,0,196,Dudunsparce
84912588,kazuki0123,0,1,207,Marnie's Grimmsnarl ex
84912588,tonakaiiii,1,0,207,Marnie's Grimmsnarl ex
84912589,kashiwashira,0,1,156,Team Rocket's Mewtwo ex
84912589,kazuki0123,1,0,156,Marnie's Grimmsnarl ex
84912590,capbloo,0,1,147,Alakazam
84912590,Akira-Ninth,1,0,147,Mega Lucario ex
84912599,aaa,0,1,66,Fezandipiti ex
84912599,wally0593,1,0,66,Dudunsparce
84912602,zoroark190,0,1,90,Mega Kangaskhan ex
84912602,やる気元気ミワハルキ,1,0,90,Mega Lucario ex
84912605,ei1333,0,1,181,Marnie's Grimmsnarl ex
84912605,Majkel1337,1,0,181,Marnie's Grimmsnarl ex
84912607,THIRD PTCG Club,0,1,165,Fezandipiti ex
84912607,kashiwashira,1,0,165,Team Rocket's Mewtwo ex
84912614,kazuki0123,0,0,199,Marnie's Grimmsnarl ex
84912614,fujiborozoukin,1,1,199,Mega Lucario ex
84912657,kuromoka,0,1,189,Cynthia's Garchomp ex
84912657,aaa,1,0,189,Fezandipiti ex
84913122,Yushin Ito,0,1,84,Marnie's Grimmsnarl ex
84913122,kashiwashira,1,0,84,Team Rocket's Mewtwo ex
84913123,Rmy,0,0,218,Dudunsparce
84913123,nasuo445,1,1,218,Cynthia's Garchomp ex
84913124,Raihan Ramadistra,0,0,105,Mega Kangaskhan ex
84913124,Majkel1337,1,1,105,Dudunsparce
84913127,Bozo Boys,0,0,86,Alakazam
84913127,Yushin Ito,1,1,86,Mega Starmie ex
84913128,Michael Long,0,0,153,Fezandipiti ex
84913128,やる気元気ミワハルキ,1,1,153,Mega Lucario ex
84913130,Shota Hirao,0,0,149,Marnie's Grimmsnarl ex
84913130,nasuo445,1,1,149,Cynthia's Garchomp ex
84913131,やる気元気ミワハルキ,0,0,156,Mega Lucario ex
84913131,Raihan Ramadistra,1,1,156,Mega Kangaskhan ex
84913134,ZETADIVISION,0,1,175,Dragapult ex
84913134,capbloo,1,0,175,Alakazam
84913135,Michael Long,0,1,98,Fezandipiti ex
84913135,kazuki0123,1,0,98,Marnie's Grimmsnarl ex
84913136,kuromoka,0,1,163,Cynthia's Garchomp ex
84913136,kashiwashira,1,0,163,Team Rocket's Mewtwo ex
84913140,bono,0,1,177,Mega Kangaskhan ex
84913140,iwashi,1,0,177,Marnie's Grimmsnarl ex
84913142,LiamK,0,1,129,Teal Mask Ogerpon ex
84913142,hirune924,1,0,129,Marnie's Grimmsnarl ex
84913143,213tubo,0,0,127,Fezandipiti ex
84913143,mitomeat823,1,1,127,Mega Lucario ex
84913147,ごんさくよねきち,0,1,156,Marnie's Grimmsnarl ex
84913147,Gyoukou,1,0,156,Mega Lucario ex
84913151,MPGaming,0,0,139,Mega Kangaskhan ex
84913151,やる気元気ミワハルキ,1,1,139,Mega Lucario ex
84913152,Rmy,0,1,87,Dudunsparce
84913152,Dũng Đỗ,1,0,87,Mega Kangaskhan ex
84913153,WinDecks,0,1,103,Mega Starmie ex
84913153,LiamK,1,0,103,Cornerstone Mask Ogerpon ex
84913158,iwashi,0,0,147,Marnie's Grimmsnarl ex
84913158,bono,1,1,147,Fezandipiti ex
84913166,wally0593,0,1,146,Dudunsparce
84913166,junlee789,1,0,146,Marnie's Grimmsnarl ex
84913173,Rmy,0,0,160,Dudunsparce
84913173,于笑非lilishyxf,1,1,160,Mega Lucario ex
84913174,tw_shin,0,0,113,Marnie's Grimmsnarl ex
84913174,LiamK,1,1,113,Teal Mask Ogerpon ex
84913181,hirune924,0,0,134,Marnie's Grimmsnarl ex
84913181,NoOne,1,1,134,Dudunsparce
84913186,豆本豆豆包,0,0,171,Alakazam
84913186,mitomeat823,1,1,171,Mega Lucario ex
84913193,bono,0,1,88,Mega Kangaskhan ex
84913193,Niche,1,0,88,Archaludon ex
84913194,Ajishio,0,0,59,Alakazam
84913194,やる気元気ミワハルキ,1,1,59,Mega Lucario ex
84913205,NoOne,0,1,113,Dudunsparce
84913205,Sota Uchiyama,1,0,113,Marnie's Grimmsnarl ex
84913569,mitomeat823,0,1,189,Mega Lucario ex
84913569,NoOne,1,0,189,Dudunsparce
84913668,Yushin Ito,0,0,217,Marnie's Grimmsnarl ex
84913668,Alberto Bonsanto,1,1,217,Mega Kangaskhan ex
84913670,bono,0,0,356,Fezandipiti ex
84913670,Majkel1337,1,1,356,Dudunsparce
84913671,Raihan Ramadistra,0,1,175,Mega Kangaskhan ex
84913671,nasuo445,1,0,175,Cynthia's Garchomp ex
84913674,yamy893,0,0,189,Chandelure
84913674,nasuo445,1,1,189,Cynthia's Garchomp ex
84913675,LiamK,0,0,110,Cornerstone Mask Ogerpon ex
84913675,nasuo445,1,1,110,Cynthia's Garchomp ex
84913676,Michael Long,0,0,159,Fezandipiti ex
84913676,やる気元気ミワハルキ,1,1,159,Mega Lucario ex
84913677,Yushin Ito,0,1,103,Mega Starmie ex
84913677,NoOne,1,0,103,Dudunsparce
84913679,capbloo,0,0,151,Alakazam
84913679,Sota Uchiyama,1,1,151,Marnie's Grimmsnarl ex
84913680,kazuki0123,0,1,198,Marnie's Grimmsnarl ex
84913680,于笑非lilishyxf,1,0,198,Mega Lucario ex
84913681,Raihan Ramadistra,0,1,197,Mega Kangaskhan ex
84913681,Bata09,1,0,197,Cynthia's Garchomp ex
84913682,kashiwashira,0,1,114,Team Rocket's Mewtwo ex
84913682,junlee789,1,0,114,Marnie's Grimmsnarl ex
84913683,bono,0,1,151,Mega Kangaskhan ex
84913683,XP3RiX,1,0,151,Dudunsparce
84913684,Ajishio,0,1,77,Alakazam
84913684,LiamK,1,0,77,Teal Mask Ogerpon ex
84913687,aaa,0,1,70,Fezandipiti ex
84913687,Sota Uchiyama,1,0,70,Marnie's Grimmsnarl ex
84913695,Eduardo Rocha de Andrade,0,1,217,Marnie's Grimmsnarl ex
84913695,Majkel1337,1,0,217,Marnie's Grimmsnarl ex
84913712,ごんさくよねきち,0,1,118,Marnie's Grimmsnarl ex
84913712,WinDecks,1,0,118,Mega Starmie ex
84913717,Marshall Maximizer,0,1,101,Yveltal
84913717,Rmy,1,0,101,Dudunsparce
84913733,LiamK,0,1,161,Teal Mask Ogerpon ex
84913733,5.5,1,0,161,Alakazam
84914188,Yushin Ito,0,0,142,Marnie's Grimmsnarl ex
84914188,Majkel1337,1,1,142,Dudunsparce
84914191,nasuo445,0,0,181,Cynthia's Garchomp ex
84914191,aaa,1,1,181,Fezandipiti ex
84914194,Majkel1337,0,1,111,Dudunsparce
84914194,nasuo445,1,0,111,Cynthia's Garchomp ex
84914195,Raihan Ramadistra,0,0,99,Mega Kangaskhan ex
84914195,Ajishio,1,1,99,Alakazam
84914196,Yushin Ito,0,1,87,Mega Starmie ex
84914196,Hase2727,1,0,87,Mega Kangaskhan ex
84914197,213tubo,0,0,204,Fezandipiti ex
84914197,nasuo445,1,1,204,Cynthia's Garchomp ex
84914198,Michael Long,0,0,251,Fezandipiti ex
84914198,LiamK,1,1,251,Cornerstone Mask Ogerpon ex
84914199,nasuo445,0,1,194,Cynthia's Garchomp ex
84914199,Michael Long,1,0,194,Fezandipiti ex
84914201,Michael Long,0,0,160,Fezandipiti ex
84914201,mitomeat823,1,1,160,Mega Lucario ex
84914202,tw_shin,0,0,145,Marnie's Grimmsnarl ex
84914202,bono,1,1,145,Mega Kangaskhan ex
84914204,kashiwashira,0,1,109,Team Rocket's Mewtwo ex
84914204,Shota Hirao,1,0,109,Marnie's Grimmsnarl ex
84914206,bono,0,1,59,Mega Kangaskhan ex
84914206,LiamK,1,0,59,Teal Mask Ogerpon ex
84914210,やる気元気ミワハルキ,0,0,148,Mega Lucario ex
84914210,capbloo,1,1,148,Alakazam
84914213,Marshall Maximizer,0,0,113,Yveltal
84914213,Majkel1337,1,1,113,Marnie's Grimmsnarl ex
84914215,THIRD PTCG Club,0,1,161,Fezandipiti ex
84914215,capbloo,1,0,161,Alakazam
84914216,WinDecks,0,1,65,Mega Starmie ex
84914216,aaa,1,0,65,Fezandipiti ex
84914218,Dũng Đỗ,0,1,182,Mega Kangaskhan ex
84914218,ZETADIVISION,1,0,182,Dragapult ex
84914221,ShumpeiNomura,0,0,130,Archaludon ex
84914221,junlee789,1,1,130,Marnie's Grimmsnarl ex
84914226,Dũng Đỗ,0,1,213,Mega Kangaskhan ex
84914226,iwashi,1,0,213,Marnie's Grimmsnarl ex
84914238,ごんさくよねきち,0,0,107,Marnie's Grimmsnarl ex
84914238,wally0593,1,1,107,Dudunsparce
84914246,tw_shin,0,1,193,Marnie's Grimmsnarl ex
84914246,Raihan Ramadistra,1,0,193,Mega Kangaskhan ex
84914606,やる気元気ミワハルキ,0,0,163,Mega Lucario ex
84914606,Alberto Bonsanto,1,1,163,Mega Kangaskhan ex
84914712,ごんさくよねきち,0,0,84,Marnie's Grimmsnarl ex
84914712,Yushin Ito,1,1,84,Marnie's Grimmsnarl ex
84914713,Majkel1337,0,1,150,Dudunsparce
84914713,nasuo445,1,0,150,Cynthia's Garchomp ex
84914715,bono,0,0,112,Mega Kangaskhan ex
84914715,nasuo445,1,1,112,Cynthia's Garchomp ex
84914718,WinDecks,0,1,84,Mega Starmie ex
84914718,Yushin Ito,1,0,84,Mega Starmie ex
84914719,nasuo445,0,1,173,Cynthia's Garchomp ex
84914719,NoOne,1,0,173,Dudunsparce
84914720,LiamK,0,0,141,Cornerstone Mask Ogerpon ex
84914720,WinDecks,1,1,141,Mega Starmie ex
84914721,Raihan Ramadistra,0,1,156,Mega Kangaskhan ex
84914721,ImANoob1122,1,0,156,Mega Lucario ex
84914723,mitomeat823,0,1,133,Mega Lucario ex
84914723,やる気元気ミワハルキ,1,0,133,Mega Lucario ex
84914724,aidy,0,1,105,Dudunsparce
84914724,bono,1,0,105,Mega Kangaskhan ex
84914725,WinDecks,0,1,101,Mega Starmie ex
84914725,Michael Long,1,0,101,Fezandipiti ex
84914727,THIRD PTCG Club,0,0,190,Fezandipiti ex
84914727,kashiwashira,1,1,190,Team Rocket's Mewtwo ex
84914729,Banjo,0,0,75,Mega Starmie ex
84914729,aaa,1,1,75,Fezandipiti ex
84914730,LiamK,0,0,97,Teal Mask Ogerpon ex
84914730,WinDecks,1,1,97,Mega Starmie ex
84914734,v0m0v,0,1,141,Crustle
84914734,やる気元気ミワハルキ,1,0,141,Mega Lucario ex
84914741,junlee789,0,0,130,Marnie's Grimmsnarl ex
84914741,LiamK,1,1,130,Cornerstone Mask Ogerpon ex
84914743,Rmy,0,0,21,Dudunsparce
84914743,于笑非lilishyxf,1,1,21,Mega Lucario ex
84914766,Michael Long,0,1,109,Fezandipiti ex
84914766,Xander,1,0,109,Archaludon ex
84914773,WinDecks,0,1,81,Mega Starmie ex
84914773,Banjo,1,0,81,Mega Starmie ex
84914782,zoroark190,0,1,179,Mega Kangaskhan ex
84914782,THIRD PTCG Club,1,0,179,Fezandipiti ex
84914822,kazuki0123,0,1,104,Marnie's Grimmsnarl ex
84914822,Star-mine,1,0,104,Chandelure
84915153,Akira-Ninth,0,0,142,Mega Lucario ex
84915153,Alberto Bonsanto,1,1,142,Mega Kangaskhan ex
84915183,Hase2727,0,0,91,Mega Kangaskhan ex
84915183,THIRD PTCG Club,1,1,91,Fezandipiti ex
84915261,nasuo445,0,1,95,Cynthia's Garchomp ex
84915261,bono,1,0,95,Mega Kangaskhan ex
84915265,Yushin Ito,0,1,34,Mega Starmie ex
84915265,Raihan Ramadistra,1,0,34,Mega Kangaskhan ex
84915267,nasuo445,0,0,153,Cynthia's Garchomp ex
84915267,Majkel1337,1,1,153,Dudunsparce
